9.438303082109483e6,0.934396180864192
8.540135834353471e6,0.9343962793155116
7.727431199835262e6,0.93439646097771
6.992071889514774e6,0.9343966713409638
6.326692904975643e6,0.9343970215920689
5.724627417889073e6,0.9343974830533532
5.179860826608663e6,0.9343980147997749
4.686935997358334e6,0.9343987383419521
4.240915931621737e6,0.9343996461426097
3.8373440032533016e6,0.9344007065191007
3.4721767369851805e6,0.9344020566468317
3.141758149593351e6,0.934403733583573
2.8427860036709467e6,0.9344057171813843
2.5722642945253984e6,0.9344081582495427
2.327485678002544e6,0.9344111684209737
2.1060032770078722e6,0.9344147777691427
1.9055972261129825e6,0.9344191190110681
1.7242626778280025e6,0.9344243999323772
1.56018655461208e6,0.9344307771886561
1.4117240844157387e6,0.934438389985939
1.277390637136318e6,0.9344474865150214
1.1558427709970947e6,0.934458386084927
1.0458618405226883e6,0.9344714171842511
946348.4483941597,0.9344869384043394
856307.1514956171,0.9345053939936728
774835.0526203597,0.9345274280348601
701118.0260372612,0.9345538346738912
634418.4988982908,0.9345855696230967
574067.5355352482,0.934623801503673
519462.25480768457,0.9346701394628097
470056.1697445082,0.9347266260734042
425353.70189504354,0.9347956707471863
384908.38830276026,0.9348803277047814
348315.3249031077,0.9349844738506681
315207.40708077385,0.9351126675380934
285253.94198001275,0.9352706245745678
258154.93095770682,0.9354654084847162
233638.44034085746,0.9357054971081725
211459.44211344095,0.9360014775695461
191395.65122138738,0.9363661787420391
173245.52153703582,0.9368149863967846
156827.42072454136,0.9373664347253468
141976.53077084245,0.938042073126923
128543.3713781621,0.9388664529192174
116393.07083783712,0.9398668825473545
105403.26424556992,0.9410722431035404
95462.92757581244,0.9425115587302162
86471.61253070174,0.9442119920232838
78338.29522311463,0.9461956788142434
70980.35515709623,0.9484761900394495
64322.77746600846,0.9510549171177077
58297.75106344589,0.953917357911091
52843.738946050245,0.957031031497533
47905.00123517244,0.9603457401314068
43431.11208847404,0.9637964702394338
39376.54164392244,0.9673084339909953
35700.339683733975,0.9708036255795179
32365.669738069966,0.9742078187734025
29339.52292807594,0.9774562606469561
26592.398047262715,0.9804974398504673
24097.978908017383,0.9832949048782815
21832.801299772695,0.985827376233243
19775.98422437575,0.9880871133543714
17908.82599946442,0.9900775580140324
16214.505287450113,0.991810801969833
14677.767884427509,0.9933050761789933
13284.705025007894,0.9945821057580149
12022.547212750409,0.9956652893542489
10879.49564484891,0.9965783745788911
9844.652679229328,0.9973440185362096
8908.015904275397,0.9979831953451909
8060.387483379458,0.9985150029395112
7293.362063398597,0.9989561588064684
6599.316035845002,0.9993212090384133
5971.312120890356,0.9996227902147147
5403.0641001337035,0.9998714853499461
4888.8959747554045,1.000076278894967
4423.656956636251,1.0002448240501933
4002.6883708189016,1.0003833444331913
3621.783448571739,1.0004971029628336
3277.1254533564315,1.0005905458068003
2965.2644631059175,1.000667183107416
2683.083346345255,1.0007300272899706
2427.7540915734157,1.0007816089190944
2196.721946839364,1.0008238469452946
1987.6771708427978,1.0008584588959957
1798.524358912526,1.000886869863777
1627.3716567165184,1.000910094570468
1472.5075756482274,1.0009291261611184
1332.379542050034,1.0009447605153876
1205.5865920916517,1.0009575085436302
1090.8605287590124,1.000967965266232
987.05099213458,1.0009765683898775
893.1205321761926,1.000983553296326
808.1294232691172,1.0009892986001174
731.2253268454199,1.0009940355645766
661.6399810367615,1.000997853350304
598.6770534371892,1.0010010131388731
541.7050241210694,1.0010036240804459
490.1549694699577,1.001005702802504
443.51086401087287,1.001007445377762
401.3049384685291,1.0010088860384585
363.1157463665516,1.001010010760439
328.56090255323534,1.0010109776193434
297.2940020757151,1.0010117727129342
269.00277309764544,1.0010123748836082
243.40388418578243,1.0010129179858582
220.24080871924272,1.00101335545138
199.28216573598556,1.0010136723202758
180.31801885020812,1.0010139845617092
163.15840137548057,1.001014222424621
